utterance_id,alpha,beta,mask_id,kept_tokens,total_tokens,transcript,wav_path
752,0.5,0.5,2,3,6,When did the meteor hit Mexico?,outputs/alpha_search/auto_all/masked_wavs/utt00752_a0.5_m02.wav
752,0.6,0.4,0,2,6,When did the meteor hit Mexico?,outputs/alpha_search/auto_all/masked_wavs/utt00752_a0.6_m00.wav
752,0.6,0.4,1,2,6,When did the meteor hit Mexico?,outputs/alpha_search/auto_all/masked_wavs/utt00752_a0.6_m01.wav
752,0.6,0.4,2,5,6,When did the meteor hit Mexico?,outputs/alpha_search/auto_all/masked_wavs/utt00752_a0.6_m02.wav
752,0.7,0.30000000000000004,0,4,6,When did the meteor hit Mexico?,outputs/alpha_search/auto_all/masked_wavs/utt00752_a0.7_m00.wav
752,0.7,0.30000000000000004,1,1,6,When did the meteor hit Mexico?,outputs/alpha_search/auto_all/masked_wavs/utt00752_a0.7_m01.wav
752,0.7,0.30000000000000004,2,1,6,When did the meteor hit Mexico?,outputs/alpha_search/auto_all/masked_wavs/utt00752_a0.7_m02.wav
752,0.8,0.19999999999999996,0,1,6,When did the meteor hit Mexico?,outputs/alpha_search/auto_all/masked_wavs/utt00752_a0.8_m00.wav
752,0.8,0.19999999999999996,1,4,6,When did the meteor hit Mexico?,outputs/alpha_search/auto_all/masked_wavs/utt00752_a0.8_m01.wav
752,0.8,0.19999999999999996,2,2,6,When did the meteor hit Mexico?,outputs/alpha_search/auto_all/masked_wavs/utt00752_a0.8_m02.wav
752,0.9,0.09999999999999998,0,4,6,When did the meteor hit Mexico?,outputs/alpha_search/auto_all/masked_wavs/utt00752_a0.9_m00.wav
752,0.9,0.09999999999999998,1,3,6,When did the meteor hit Mexico?,outputs/alpha_search/auto_all/masked_wavs/utt00752_a0.9_m01.wav
752,0.9,0.09999999999999998,2,2,6,When did the meteor hit Mexico?,outputs/alpha_search/auto_all/masked_wavs/utt00752_a0.9_m02.wav
753,0.5,0.5,0,4,10,What is the tallest mountain in the Allegheny mountain range?,outputs/alpha_search/auto_all/masked_wavs/utt00753_a0.5_m00.wav
753,0.5,0.5,1,6,10,What is the tallest mountain in the Allegheny mountain range?,outputs/alpha_search/auto_all/masked_wavs/utt00753_a0.5_m01.wav
753,0.5,0.5,2,7,10,What is the tallest mountain in the Allegheny mountain range?,outputs/alpha_search/auto_all/masked_wavs/utt00753_a0.5_m02.wav
753,0.6,0.4,0,5,10,What is the tallest mountain in the Allegheny mountain range?,outputs/alpha_search/auto_all/masked_wavs/utt00753_a0.6_m00.wav
753,0.6,0.4,1,3,10,What is the tallest mountain in the Allegheny mountain range?,outputs/alpha_search/auto_all/masked_wavs/utt00753_a0.6_m01.wav
753,0.6,0.4,2,4,10,What is the tallest mountain in the Allegheny mountain range?,outputs/alpha_search/auto_all/masked_wavs/utt00753_a0.6_m02.wav
753,0.7,0.30000000000000004,0,6,10,What is the tallest mountain in the Allegheny mountain range?,outputs/alpha_search/auto_all/masked_wavs/utt00753_a0.7_m00.wav
753,0.7,0.30000000000000004,1,2,10,What is the tallest mountain in the Allegheny mountain range?,outputs/alpha_search/auto_all/masked_wavs/utt00753_a0.7_m01.wav
753,0.7,0.30000000000000004,2,4,10,What is the tallest mountain in the Allegheny mountain range?,outputs/alpha_search/auto_all/masked_wavs/utt00753_a0.7_m02.wav
753,0.8,0.19999999999999996,0,8,10,What is the tallest mountain in the Allegheny mountain range?,outputs/alpha_search/auto_all/masked_wavs/utt00753_a0.8_m00.wav
753,0.8,0.19999999999999996,1,4,10,What is the tallest mountain in the Allegheny mountain range?,outputs/alpha_search/auto_all/masked_wavs/utt00753_a0.8_m01.wav
753,0.8,0.19999999999999996,2,5,10,What is the tallest mountain in the Allegheny mountain range?,outputs/alpha_search/auto_all/masked_wavs/utt00753_a0.8_m02.wav
753,0.9,0.09999999999999998,0,6,10,What is the tallest mountain in the Allegheny mountain range?,outputs/alpha_search/auto_all/masked_wavs/utt00753_a0.9_m00.wav
753,0.9,0.09999999999999998,1,5,10,What is the tallest mountain in the Allegheny mountain range?,outputs/alpha_search/auto_all/masked_wavs/utt00753_a0.9_m01.wav
753,0.9,0.09999999999999998,2,4,10,What is the tallest mountain in the Allegheny mountain range?,outputs/alpha_search/auto_all/masked_wavs/utt00753_a0.9_m02.wav
754,0.5,0.5,0,2,5,Who wrote the Federalist papers?,outputs/alpha_search/auto_all/masked_wavs/utt00754_a0.5_m00.wav
754,0.5,0.5,1,2,5,Who wrote the Federalist papers?,outputs/alpha_search/auto_all/masked_wavs/utt00754_a0.5_m01.wav
754,0.5,0.5,2,4,5,Who wrote the Federalist papers?,outputs/alpha_search/auto_all/masked_wavs/utt00754_a0.5_m02.wav
754,0.6,0.4,0,4,5,Who wrote the Federalist papers?,outputs/alpha_search/auto_all/masked_wavs/utt00754_a0.6_m00.wav
754,0.6,0.4,1,2,5,Who wrote the Federalist papers?,outputs/alpha_search/auto_all/masked_wavs/utt00754_a0.6_m01.wav
754,0.6,0.4,2,3,5,Who wrote the Federalist papers?,outputs/alpha_search/auto_all/masked_wavs/utt00754_a0.6_m02.wav
754,0.7,0.30000000000000004,0,3,5,Who wrote the Federalist papers?,outputs/alpha_search/auto_all/masked_wavs/utt00754_a0.7_m00.wav
754,0.7,0.30000000000000004,1,3,5,Who wrote the Federalist papers?,outputs/alpha_search/auto_all/masked_wavs/utt00754_a0.7_m01.wav
754,0.7,0.30000000000000004,2,2,5,Who wrote the Federalist papers?,outputs/alpha_search/auto_all/masked_wavs/utt00754_a0.7_m02.wav
754,0.8,0.19999999999999996,0,4,5,Who wrote the Federalist papers?,outputs/alpha_search/auto_all/masked_wavs/utt00754_a0.8_m00.wav
754,0.8,0.19999999999999996,1,2,5,Who wrote the Federalist papers?,outputs/alpha_search/auto_all/masked_wavs/utt00754_a0.8_m01.wav
754,0.8,0.19999999999999996,2,1,5,Who wrote the Federalist papers?,outputs/alpha_search/auto_all/masked_wavs/utt00754_a0.8_m02.wav
754,0.9,0.09999999999999998,0,1,5,Who wrote the Federalist papers?,outputs/alpha_search/auto_all/masked_wavs/utt00754_a0.9_m00.wav
754,0.9,0.09999999999999998,1,2,5,Who wrote the Federalist papers?,outputs/alpha_search/auto_all/masked_wavs/utt00754_a0.9_m01.wav
754,0.9,0.09999999999999998,2,2,5,Who wrote the Federalist papers?,outputs/alpha_search/auto_all/masked_wavs/utt00754_a0.9_m02.wav
755,0.5,0.5,0,1,4,What is an organophosphate?,outputs/alpha_search/auto_all/masked_wavs/utt00755_a0.5_m00.wav
755,0.5,0.5,1,3,4,What is an organophosphate?,outputs/alpha_search/auto_all/masked_wavs/utt00755_a0.5_m01.wav
755,0.5,0.5,2,3,4,What is an organophosphate?,outputs/alpha_search/auto_all/masked_wavs/utt00755_a0.5_m02.wav
755,0.6,0.4,0,2,4,What is an organophosphate?,outputs/alpha_search/auto_all/masked_wavs/utt00755_a0.6_m00.wav
755,0.6,0.4,1,2,4,What is an organophosphate?,outputs/alpha_search/auto_all/masked_wavs/utt00755_a0.6_m01.wav
755,0.6,0.4,2,1,4,What is an organophosphate?,outputs/alpha_search/auto_all/masked_wavs/utt00755_a0.6_m02.wav
755,0.7,0.30000000000000004,0,2,4,What is an organophosphate?,outputs/alpha_search/auto_all/masked_wavs/utt00755_a0.7_m00.wav
755,0.7,0.30000000000000004,1,1,4,What is an organophosphate?,outputs/alpha_search/auto_all/masked_wavs/utt00755_a0.7_m01.wav
755,0.7,0.30000000000000004,2,1,4,What is an organophosphate?,outputs/alpha_search/auto_all/masked_wavs/utt00755_a0.7_m02.wav
755,0.8,0.19999999999999996,0,1,4,What is an organophosphate?,outputs/alpha_search/auto_all/masked_wavs/utt00755_a0.8_m00.wav
755,0.8,0.19999999999999996,1,1,4,What is an organophosphate?,outputs/alpha_search/auto_all/masked_wavs/utt00755_a0.8_m01.wav
755,0.8,0.19999999999999996,2,2,4,What is an organophosphate?,outputs/alpha_search/auto_all/masked_wavs/utt00755_a0.8_m02.wav
755,0.9,0.09999999999999998,0,2,4,What is an organophosphate?,outputs/alpha_search/auto_all/masked_wavs/utt00755_a0.9_m00.wav
755,0.9,0.09999999999999998,1,2,4,What is an organophosphate?,outputs/alpha_search/auto_all/masked_wavs/utt00755_a0.9_m01.wav
755,0.9,0.09999999999999998,2,2,4,What is an organophosphate?,outputs/alpha_search/auto_all/masked_wavs/utt00755_a0.9_m02.wav
756,0.5,0.5,0,5,8,What is the largest city in Kyber Pakhtunkhwa?,outputs/alpha_search/auto_all/masked_wavs/utt00756_a0.5_m00.wav
756,0.5,0.5,1,1,8,What is the largest city in Kyber Pakhtunkhwa?,outputs/alpha_search/auto_all/masked_wavs/utt00756_a0.5_m01.wav
756,0.5,0.5,2,3,8,What is the largest city in Kyber Pakhtunkhwa?,outputs/alpha_search/auto_all/masked_wavs/utt00756_a0.5_m02.wav
756,0.6,0.4,0,3,8,What is the largest city in Kyber Pakhtunkhwa?,outputs/alpha_search/auto_all/masked_wavs/utt00756_a0.6_m00.wav
756,0.6,0.4,1,2,8,What is the largest city in Kyber Pakhtunkhwa?,outputs/alpha_search/auto_all/masked_wavs/utt00756_a0.6_m01.wav
756,0.6,0.4,2,1,8,What is the largest city in Kyber Pakhtunkhwa?,outputs/alpha_search/auto_all/masked_wavs/utt00756_a0.6_m02.wav
756,0.7,0.30000000000000004,0,5,8,What is the largest city in Kyber Pakhtunkhwa?,outputs/alpha_search/auto_all/masked_wavs/utt00756_a0.7_m00.wav
756,0.7,0.30000000000000004,1,5,8,What is the largest city in Kyber Pakhtunkhwa?,outputs/alpha_search/auto_all/masked_wavs/utt00756_a0.7_m01.wav
756,0.7,0.30000000000000004,2,6,8,What is the largest city in Kyber Pakhtunkhwa?,outputs/alpha_search/auto_all/masked_wavs/utt00756_a0.7_m02.wav
756,0.8,0.19999999999999996,0,5,8,What is the largest city in Kyber Pakhtunkhwa?,outputs/alpha_search/auto_all/masked_wavs/utt00756_a0.8_m00.wav
756,0.8,0.19999999999999996,1,5,8,What is the largest city in Kyber Pakhtunkhwa?,outputs/alpha_search/auto_all/masked_wavs/utt00756_a0.8_m01.wav
756,0.8,0.19999999999999996,2,5,8,What is the largest city in Kyber Pakhtunkhwa?,outputs/alpha_search/auto_all/masked_wavs/utt00756_a0.8_m02.wav
756,0.9,0.09999999999999998,0,3,8,What is the largest city in Kyber Pakhtunkhwa?,outputs/alpha_search/auto_all/masked_wavs/utt00756_a0.9_m00.wav
756,0.9,0.09999999999999998,1,5,8,What is the largest city in Kyber Pakhtunkhwa?,outputs/alpha_search/auto_all/masked_wavs/utt00756_a0.9_m01.wav
756,0.9,0.09999999999999998,2,2,8,What is the largest city in Kyber Pakhtunkhwa?,outputs/alpha_search/auto_all/masked_wavs/utt00756_a0.9_m02.wav
757,0.5,0.5,0,5,9,When did the Isle of Man Railway start running?,outputs/alpha_search/auto_all/masked_wavs/utt00757_a0.5_m00.wav
757,0.5,0.5,1,2,9,When did the Isle of Man Railway start running?,outputs/alpha_search/auto_all/masked_wavs/utt00757_a0.5_m01.wav
757,0.5,0.5,2,5,9,When did the Isle of Man Railway start running?,outputs/alpha_search/auto_all/masked_wavs/utt00757_a0.5_m02.wav
757,0.6,0.4,0,2,9,When did the Isle of Man Railway start running?,outputs/alpha_search/auto_all/masked_wavs/utt00757_a0.6_m00.wav
757,0.6,0.4,1,2,9,When did the Isle of Man Railway start running?,outputs/alpha_search/auto_all/masked_wavs/utt00757_a0.6_m01.wav
757,0.6,0.4,2,5,9,When did the Isle of Man Railway start running?,outputs/alpha_search/auto_all/masked_wavs/utt00757_a0.6_m02.wav
757,0.7,0.30000000000000004,0,2,9,When did the Isle of Man Railway start running?,outputs/alpha_search/auto_all/masked_wavs/utt00757_a0.7_m00.wav
757,0.7,0.30000000000000004,1,3,9,When did the Isle of Man Railway start running?,outputs/alpha_search/auto_all/masked_wavs/utt00757_a0.7_m01.wav
757,0.7,0.30000000000000004,2,4,9,When did the Isle of Man Railway start running?,outputs/alpha_search/auto_all/masked_wavs/utt00757_a0.7_m02.wav
757,0.8,0.19999999999999996,0,3,9,When did the Isle of Man Railway start running?,outputs/alpha_search/auto_all/masked_wavs/utt00757_a0.8_m00.wav
757,0.8,0.19999999999999996,1,2,9,When did the Isle of Man Railway start running?,outputs/alpha_search/auto_all/masked_wavs/utt00757_a0.8_m01.wav
757,0.8,0.19999999999999996,2,2,9,When did the Isle of Man Railway start running?,outputs/alpha_search/auto_all/masked_wavs/utt00757_a0.8_m02.wav
757,0.9,0.09999999999999998,0,5,9,When did the Isle of Man Railway start running?,outputs/alpha_search/auto_all/masked_wavs/utt00757_a0.9_m00.wav
757,0.9,0.09999999999999998,1,5,9,When did the Isle of Man Railway start running?,outputs/alpha_search/auto_all/masked_wavs/utt00757_a0.9_m01.wav
757,0.9,0.09999999999999998,2,4,9,When did the Isle of Man Railway start running?,outputs/alpha_search/auto_all/masked_wavs/utt00757_a0.9_m02.wav
758,0.5,0.5,0,2,9,How many teams are in the TT Pro League?,outputs/alpha_search/auto_all/masked_wavs/utt00758_a0.5_m00.wav
758,0.5,0.5,1,3,9,How many teams are in the TT Pro League?,outputs/alpha_search/auto_all/masked_wavs/utt00758_a0.5_m01.wav
758,0.5,0.5,2,8,9,How many teams are in the TT Pro League?,outputs/alpha_search/auto_all/masked_wavs/utt00758_a0.5_m02.wav
758,0.6,0.4,0,5,9,How many teams are in the TT Pro League?,outputs/alpha_search/auto_all/masked_wavs/utt00758_a0.6_m00.wav
758,0.6,0.4,1,3,9,How many teams are in the TT Pro League?,outputs/alpha_search/auto_all/masked_wavs/utt00758_a0.6_m01.wav
758,0.6,0.4,2,4,9,How many teams are in the TT Pro League?,outputs/alpha_search/auto_all/masked_wavs/utt00758_a0.6_m02.wav
758,0.7,0.30000000000000004,0,4,9,How many teams are in the TT Pro League?,outputs/alpha_search/auto_all/masked_wavs/utt00758_a0.7_m00.wav
758,0.7,0.30000000000000004,1,6,9,How many teams are in the TT Pro League?,outputs/alpha_search/auto_all/masked_wavs/utt00758_a0.7_m01.wav
758,0.7,0.30000000000000004,2,6,9,How many teams are in the TT Pro League?,outputs/alpha_search/auto_all/masked_wavs/utt00758_a0.7_m02.wav
758,0.8,0.19999999999999996,0,5,9,How many teams are in the TT Pro League?,outputs/alpha_search/auto_all/masked_wavs/utt00758_a0.8_m00.wav
758,0.8,0.19999999999999996,1,5,9,How many teams are in the TT Pro League?,outputs/alpha_search/auto_all/masked_wavs/utt00758_a0.8_m01.wav
758,0.8,0.19999999999999996,2,6,9,How many teams are in the TT Pro League?,outputs/alpha_search/auto_all/masked_wavs/utt00758_a0.8_m02.wav
758,0.9,0.09999999999999998,0,7,9,How many teams are in the TT Pro League?,outputs/alpha_search/auto_all/masked_wavs/utt00758_a0.9_m00.wav
758,0.9,0.09999999999999998,1,5,9,How many teams are in the TT Pro League?,outputs/alpha_search/auto_all/masked_wavs/utt00758_a0.9_m01.wav
758,0.9,0.09999999999999998,2,3,9,How many teams are in the TT Pro League?,outputs/alpha_search/auto_all/masked_wavs/utt00758_a0.9_m02.wav
759,0.5,0.5,0,4,7,Who is the earliest known female mathematician?,outputs/alpha_search/auto_all/masked_wavs/utt00759_a0.5_m00.wav
759,0.5,0.5,1,2,7,Who is the earliest known female mathematician?,outputs/alpha_search/auto_all/masked_wavs/utt00759_a0.5_m01.wav
759,0.5,0.5,2,3,7,Who is the earliest known female mathematician?,outputs/alpha_search/auto_all/masked_wavs/utt00759_a0.5_m02.wav
759,0.6,0.4,0,1,7,Who is the earliest known female mathematician?,outputs/alpha_search/auto_all/masked_wavs/utt00759_a0.6_m00.wav
759,0.6,0.4,1,3,7,Who is the earliest known female mathematician?,outputs/alpha_search/auto_all/masked_wavs/utt00759_a0.6_m01.wav
759,0.6,0.4,2,6,7,Who is the earliest known female mathematician?,outputs/alpha_search/auto_all/masked_wavs/utt00759_a0.6_m02.wav
759,0.7,0.30000000000000004,0,3,7,Who is the earliest known female mathematician?,outputs/alpha_search/auto_all/masked_wavs/utt00759_a0.7_m00.wav
759,0.7,0.30000000000000004,1,6,7,Who is the earliest known female mathematician?,outputs/alpha_search/auto_all/masked_wavs/utt00759_a0.7_m01.wav
759,0.7,0.30000000000000004,2,3,7,Who is the earliest known female mathematician?,outputs/alpha_search/auto_all/masked_wavs/utt00759_a0.7_m02.wav
759,0.8,0.19999999999999996,0,4,7,Who is the earliest known female mathematician?,outputs/alpha_search/auto_all/masked_wavs/utt00759_a0.8_m00.wav
759,0.8,0.19999999999999996,1,3,7,Who is the earliest known female mathematician?,outputs/alpha_search/auto_all/masked_wavs/utt00759_a0.8_m01.wav
759,0.8,0.19999999999999996,2,1,7,Who is the earliest known female mathematician?,outputs/alpha_search/auto_all/masked_wavs/utt00759_a0.8_m02.wav
759,0.9,0.09999999999999998,0,3,7,Who is the earliest known female mathematician?,outputs/alpha_search/auto_all/masked_wavs/utt00759_a0.9_m00.wav
759,0.9,0.09999999999999998,1,1,7,Who is the earliest known female mathematician?,outputs/alpha_search/auto_all/masked_wavs/utt00759_a0.9_m01.wav
759,0.9,0.09999999999999998,2,4,7,Who is the earliest known female mathematician?,outputs/alpha_search/auto_all/masked_wavs/utt00759_a0.9_m02.wav
760,0.5,0.5,0,4,5,Which language do Lithuanians speak?,outputs/alpha_search/auto_all/masked_wavs/utt00760_a0.5_m00.wav
760,0.5,0.5,1,2,5,Which language do Lithuanians speak?,outputs/alpha_search/auto_all/masked_wavs/utt00760_a0.5_m01.wav
760,0.5,0.5,2,3,5,Which language do Lithuanians speak?,outputs/alpha_search/auto_all/masked_wavs/utt00760_a0.5_m02.wav
760,0.6,0.4,0,4,5,Which language do Lithuanians speak?,outputs/alpha_search/auto_all/masked_wavs/utt00760_a0.6_m00.wav
760,0.6,0.4,1,2,5,Which language do Lithuanians speak?,outputs/alpha_search/auto_all/masked_wavs/utt00760_a0.6_m01.wav
760,0.6,0.4,2,1,5,Which language do Lithuanians speak?,outputs/alpha_search/auto_all/masked_wavs/utt00760_a0.6_m02.wav
760,0.7,0.30000000000000004,0,2,5,Which language do Lithuanians speak?,outputs/alpha_search/auto_all/masked_wavs/utt00760_a0.7_m00.wav
760,0.7,0.30000000000000004,1,3,5,Which language do Lithuanians speak?,outputs/alpha_search/auto_all/masked_wavs/utt00760_a0.7_m01.wav
760,0.7,0.30000000000000004,2,3,5,Which language do Lithuanians speak?,outputs/alpha_search/auto_all/masked_wavs/utt00760_a0.7_m02.wav
760,0.8,0.19999999999999996,0,1,5,Which language do Lithuanians speak?,outputs/alpha_search/auto_all/masked_wavs/utt00760_a0.8_m00.wav
760,0.8,0.19999999999999996,1,4,5,Which language do Lithuanians speak?,outputs/alpha_search/auto_all/masked_wavs/utt00760_a0.8_m01.wav
760,0.8,0.19999999999999996,2,4,5,Which language do Lithuanians speak?,outputs/alpha_search/auto_all/masked_wavs/utt00760_a0.8_m02.wav
760,0.9,0.09999999999999998,0,3,5,Which language do Lithuanians speak?,outputs/alpha_search/auto_all/masked_wavs/utt00760_a0.9_m00.wav
760,0.9,0.09999999999999998,1,2,5,Which language do Lithuanians speak?,outputs/alpha_search/auto_all/masked_wavs/utt00760_a0.9_m01.wav
760,0.9,0.09999999999999998,2,3,5,Which language do Lithuanians speak?,outputs/alpha_search/auto_all/masked_wavs/utt00760_a0.9_m02.wav
761,0.5,0.5,0,2,4,Who is Jormungand's mother?,outputs/alpha_search/auto_all/masked_wavs/utt00761_a0.5_m00.wav
761,0.5,0.5,1,3,4,Who is Jormungand's mother?,outputs/alpha_search/auto_all/masked_wavs/utt00761_a0.5_m01.wav
761,0.5,0.5,2,2,4,Who is Jormungand's mother?,outputs/alpha_search/auto_all/masked_wavs/utt00761_a0.5_m02.wav
761,0.6,0.4,0,1,4,Who is Jormungand's mother?,outputs/alpha_search/auto_all/masked_wavs/utt00761_a0.6_m00.wav
761,0.6,0.4,1,3,4,Who is Jormungand's mother?,outputs/alpha_search/auto_all/masked_wavs/utt00761_a0.6_m01.wav
761,0.6,0.4,2,3,4,Who is Jormungand's mother?,outputs/alpha_search/auto_all/masked_wavs/utt00761_a0.6_m02.wav
761,0.7,0.30000000000000004,0,2,4,Who is Jormungand's mother?,outputs/alpha_search/auto_all/masked_wavs/utt00761_a0.7_m00.wav
761,0.7,0.30000000000000004,1,1,4,Who is Jormungand's mother?,outputs/alpha_search/auto_all/masked_wavs/utt00761_a0.7_m01.wav
761,0.7,0.30000000000000004,2,1,4,Who is Jormungand's mother?,outputs/alpha_search/auto_all/masked_wavs/utt00761_a0.7_m02.wav
761,0.8,0.19999999999999996,0,2,4,Who is Jormungand's mother?,outputs/alpha_search/auto_all/masked_wavs/utt00761_a0.8_m00.wav
761,0.8,0.19999999999999996,1,2,4,Who is Jormungand's mother?,outputs/alpha_search/auto_all/masked_wavs/utt00761_a0.8_m01.wav
761,0.8,0.19999999999999996,2,3,4,Who is Jormungand's mother?,outputs/alpha_search/auto_all/masked_wavs/utt00761_a0.8_m02.wav
761,0.9,0.09999999999999998,0,2,4,Who is Jormungand's mother?,outputs/alpha_search/auto_all/masked_wavs/utt00761_a0.9_m00.wav
761,0.9,0.09999999999999998,1,2,4,Who is Jormungand's mother?,outputs/alpha_search/auto_all/masked_wavs/utt00761_a0.9_m01.wav
761,0.9,0.09999999999999998,2,3,4,Who is Jormungand's mother?,outputs/alpha_search/auto_all/masked_wavs/utt00761_a0.9_m02.wav
762,0.5,0.5,0,2,6,"Who wrote the song ""Happy Days""?",outputs/alpha_search/auto_all/masked_wavs/utt00762_a0.5_m00.wav
762,0.5,0.5,1,4,6,"Who wrote the song ""Happy Days""?",outputs/alpha_search/auto_all/masked_wavs/utt00762_a0.5_m01.wav
762,0.5,0.5,2,4,6,"Who wrote the song ""Happy Days""?",outputs/alpha_search/auto_all/masked_wavs/utt00762_a0.5_m02.wav
762,0.6,0.4,0,3,6,"Who wrote the song ""Happy Days""?",outputs/alpha_search/auto_all/masked_wavs/utt00762_a0.6_m00.wav
762,0.6,0.4,1,3,6,"Who wrote the song ""Happy Days""?",outputs/alpha_search/auto_all/masked_wavs/utt00762_a0.6_m01.wav
762,0.6,0.4,2,3,6,"Who wrote the song ""Happy Days""?",outputs/alpha_search/auto_all/masked_wavs/utt00762_a0.6_m02.wav
762,0.7,0.30000000000000004,0,2,6,"Who wrote the song ""Happy Days""?",outputs/alpha_search/auto_all/masked_wavs/utt00762_a0.7_m00.wav
762,0.7,0.30000000000000004,1,3,6,"Who wrote the song ""Happy Days""?",outputs/alpha_search/auto_all/masked_wavs/utt00762_a0.7_m01.wav
762,0.7,0.30000000000000004,2,2,6,"Who wrote the song ""Happy Days""?",outputs/alpha_search/auto_all/masked_wavs/utt00762_a0.7_m02.wav
762,0.8,0.19999999999999996,0,5,6,"Who wrote the song ""Happy Days""?",outputs/alpha_search/auto_all/masked_wavs/utt00762_a0.8_m00.wav
762,0.8,0.19999999999999996,1,2,6,"Who wrote the song ""Happy Days""?",outputs/alpha_search/auto_all/masked_wavs/utt00762_a0.8_m01.wav
762,0.8,0.19999999999999996,2,3,6,"Who wrote the song ""Happy Days""?",outputs/alpha_search/auto_all/masked_wavs/utt00762_a0.8_m02.wav
762,0.9,0.09999999999999998,0,2,6,"Who wrote the song ""Happy Days""?",outputs/alpha_search/auto_all/masked_wavs/utt00762_a0.9_m00.wav
762,0.9,0.09999999999999998,1,4,6,"Who wrote the song ""Happy Days""?",outputs/alpha_search/auto_all/masked_wavs/utt00762_a0.9_m01.wav
762,0.9,0.09999999999999998,2,3,6,"Who wrote the song ""Happy Days""?",outputs/alpha_search/auto_all/masked_wavs/utt00762_a0.9_m02.wav
763,0.5,0.5,0,3,7,What's the difference between man-slaughter and homicide?,outputs/alpha_search/auto_all/masked_wavs/utt00763_a0.5_m00.wav
763,0.5,0.5,1,4,7,What's the difference between man-slaughter and homicide?,outputs/alpha_search/auto_all/masked_wavs/utt00763_a0.5_m01.wav
763,0.5,0.5,2,4,7,What's the difference between man-slaughter and homicide?,outputs/alpha_search/auto_all/masked_wavs/utt00763_a0.5_m02.wav
763,0.6,0.4,0,3,7,What's the difference between man-slaughter and homicide?,outputs/alpha_search/auto_all/masked_wavs/utt00763_a0.6_m00.wav
763,0.6,0.4,1,3,7,What's the difference between man-slaughter and homicide?,outputs/alpha_search/auto_all/masked_wavs/utt00763_a0.6_m01.wav
763,0.6,0.4,2,4,7,What's the difference between man-slaughter and homicide?,outputs/alpha_search/auto_all/masked_wavs/utt00763_a0.6_m02.wav
763,0.7,0.30000000000000004,0,4,7,What's the difference between man-slaughter and homicide?,outputs/alpha_search/auto_all/masked_wavs/utt00763_a0.7_m00.wav
763,0.7,0.30000000000000004,1,3,7,What's the difference between man-slaughter and homicide?,outputs/alpha_search/auto_all/masked_wavs/utt00763_a0.7_m01.wav
763,0.7,0.30000000000000004,2,3,7,What's the difference between man-slaughter and homicide?,outputs/alpha_search/auto_all/masked_wavs/utt00763_a0.7_m02.wav
763,0.8,0.19999999999999996,0,2,7,What's the difference between man-slaughter and homicide?,outputs/alpha_search/auto_all/masked_wavs/utt00763_a0.8_m00.wav
763,0.8,0.19999999999999996,1,2,7,What's the difference between man-slaughter and homicide?,outputs/alpha_search/auto_all/masked_wavs/utt00763_a0.8_m01.wav
763,0.8,0.19999999999999996,2,5,7,What's the difference between man-slaughter and homicide?,outputs/alpha_search/auto_all/masked_wavs/utt00763_a0.8_m02.wav
763,0.9,0.09999999999999998,0,4,7,What's the difference between man-slaughter and homicide?,outputs/alpha_search/auto_all/masked_wavs/utt00763_a0.9_m00.wav
763,0.9,0.09999999999999998,1,1,7,What's the difference between man-slaughter and homicide?,outputs/alpha_search/auto_all/masked_wavs/utt00763_a0.9_m01.wav
763,0.9,0.09999999999999998,2,2,7,What's the difference between man-slaughter and homicide?,outputs/alpha_search/auto_all/masked_wavs/utt00763_a0.9_m02.wav
764,0.5,0.5,0,1,8,Who is the prime minister of the Netherlands?,outputs/alpha_search/auto_all/masked_wavs/utt00764_a0.5_m00.wav
764,0.5,0.5,1,4,8,Who is the prime minister of the Netherlands?,outputs/alpha_search/auto_all/masked_wavs/utt00764_a0.5_m01.wav
764,0.5,0.5,2,6,8,Who is the prime minister of the Netherlands?,outputs/alpha_search/auto_all/masked_wavs/utt00764_a0.5_m02.wav
764,0.6,0.4,0,5,8,Who is the prime minister of the Netherlands?,outputs/alpha_search/auto_all/masked_wavs/utt00764_a0.6_m00.wav
764,0.6,0.4,1,5,8,Who is the prime minister of the Netherlands?,outputs/alpha_search/auto_all/masked_wavs/utt00764_a0.6_m01.wav
764,0.6,0.4,2,6,8,Who is the prime minister of the Netherlands?,outputs/alpha_search/auto_all/masked_wavs/utt00764_a0.6_m02.wav
764,0.7,0.30000000000000004,0,3,8,Who is the prime minister of the Netherlands?,outputs/alpha_search/auto_all/masked_wavs/utt00764_a0.7_m00.wav
764,0.7,0.30000000000000004,1,2,8,Who is the prime minister of the Netherlands?,outputs/alpha_search/auto_all/masked_wavs/utt00764_a0.7_m01.wav
764,0.7,0.30000000000000004,2,6,8,Who is the prime minister of the Netherlands?,outputs/alpha_search/auto_all/masked_wavs/utt00764_a0.7_m02.wav
764,0.8,0.19999999999999996,0,3,8,Who is the prime minister of the Netherlands?,outputs/alpha_search/auto_all/masked_wavs/utt00764_a0.8_m00.wav
764,0.8,0.19999999999999996,1,4,8,Who is the prime minister of the Netherlands?,outputs/alpha_search/auto_all/masked_wavs/utt00764_a0.8_m01.wav
764,0.8,0.19999999999999996,2,4,8,Who is the prime minister of the Netherlands?,outputs/alpha_search/auto_all/masked_wavs/utt00764_a0.8_m02.wav
