sample_id,dataset_config,boundary_idx,transcript,audio_column,raw_time_sec,refined_time_sec,raw_flux,refined_flux,delta_time_ms
266,single_sentence_500,3,HE LOOKED ROUND THE ROOM,audio__original,0.824607,0.824607,23.468997955322266,23.468997955322266,0.0
266,single_sentence_500,4,HE LOOKED ROUND THE ROOM,audio__original,0.925169,0.864831,16.20413589477539,7.851484775543213,-60.338
266,single_sentence_500,5,HE LOOKED ROUND THE ROOM,audio__original,1.086067,1.096124,2.8339381217956543,1.086726188659668,10.057000000000205
266,single_sentence_500,6,HE LOOKED ROUND THE ROOM,audio__original,1.146404,1.146404,18.147748947143555,18.147748947143555,0.0
266,single_sentence_500,7,HE LOOKED ROUND THE ROOM,audio__original,1.206742,1.216798,2.7600512504577637,5.766062259674072,10.056000000000065
266,single_sentence_500,8,HE LOOKED ROUND THE ROOM,audio__original,1.307303,1.267079,5.803675174713135,5.478922367095947,-40.22400000000004
266,single_sentence_500,9,HE LOOKED ROUND THE ROOM,audio__original,1.568764,1.64875,1.092586636543274,2.648311138153076,79.98599999999989
267,single_sentence_500,0,HE TOLD ME IN CONFIDENCE,audio__original,0.322832,0.242812,11.222321510314941,0.0035161718260496855,-80.02000000000001
267,single_sentence_500,1,HE TOLD ME IN CONFIDENCE,audio__original,0.383363,0.443894,25.156993865966797,0.2191774994134903,60.531
267,single_sentence_500,2,HE TOLD ME IN CONFIDENCE,audio__original,0.564956,0.484248,3.698434829711914,0.005225732456892729,-80.708
267,single_sentence_500,3,HE TOLD ME IN CONFIDENCE,audio__original,0.766726,0.776814,2.509809732437134,2.091369867324829,10.087999999999987
267,single_sentence_500,4,HE TOLD ME IN CONFIDENCE,audio__original,0.847434,0.827257,34.770233154296875,10.388080596923828,-20.177
267,single_sentence_500,5,HE TOLD ME IN CONFIDENCE,audio__original,0.907965,0.958407,10.50196361541748,12.103458404541016,50.441999999999986
267,single_sentence_500,6,HE TOLD ME IN CONFIDENCE,audio__original,1.069381,1.069381,62.02000045776367,62.02000045776367,0.0
267,single_sentence_500,7,HE TOLD ME IN CONFIDENCE,audio__original,1.129912,1.150088,2.8367702960968018,0.38635843992233276,20.175999999999974
267,single_sentence_500,8,HE TOLD ME IN CONFIDENCE,audio__original,1.27115,1.190442,26.826326370239258,2.1628270149230957,-80.708
267,single_sentence_500,9,HE TOLD ME IN CONFIDENCE,audio__original,1.896637,1.976625,1.0697219371795654,0.005780939012765884,79.98800000000017
268,single_sentence_500,0,HE WAS THERE SHE KNEW IT,audio__original,0.361177,0.281125,0.9023586511611938,0.002565987640991807,-80.052
268,single_sentence_500,1,HE WAS THERE SHE KNEW IT,audio__original,0.421373,0.461504,1.6529042720794678,3.6732077598571777,40.13100000000003
268,single_sentence_500,2,HE WAS THERE SHE KNEW IT,audio__original,0.5217,0.511667,4.687012195587158,4.812648773193359,-10.033000000000069
268,single_sentence_500,3,HE WAS THERE SHE KNEW IT,audio__original,0.642092,0.662157,1.1050752401351929,0.7802315950393677,20.064999999999998
268,single_sentence_500,4,HE WAS THERE SHE KNEW IT,audio__original,0.722354,0.702288,50.855926513671875,0.11773490160703659,-20.066000000000027
268,single_sentence_500,5,HE WAS THERE SHE KNEW IT,audio__original,0.923007,0.983204,4.340446472167969,1.7435537576675415,60.196999999999946
268,single_sentence_500,6,HE WAS THERE SHE KNEW IT,audio__original,1.825949,1.69175,181.49679565429688,0.00024429571931250393,-134.19899999999996
268,single_sentence_500,7,HE WAS THERE SHE KNEW IT,audio__original,1.926276,1.956374,5.577182769775391,3.489863872528076,30.097999999999956
268,single_sentence_500,8,HE WAS THERE SHE KNEW IT,audio__original,2.066734,2.056701,0.3828628659248352,0.578344464302063,-10.032999999999959
268,single_sentence_500,9,HE WAS THERE SHE KNEW IT,audio__original,2.207192,2.371188,3.7973570823669434,0.0008295513107441366,163.99600000000004
268,single_sentence_500,10,HE WAS THERE SHE KNEW IT,audio__original,2.528238,2.528238,0.032590337097644806,0.032590337097644806,0.0
268,single_sentence_500,11,HE WAS THERE SHE KNEW IT,audio__original,2.568368,2.648312,0.00048458101809956133,0.0004306056071072817,79.94400000000024
269,single_sentence_500,0,HER FAVORITE SON OH DEAR,audio__original,0.301891,0.221875,26.918617248535156,0.001601660274900496,-80.01600000000003
269,single_sentence_500,1,HER FAVORITE SON OH DEAR,audio__original,0.402521,0.422647,7.085486888885498,3.440654754638672,20.125999999999976
269,single_sentence_500,2,HER FAVORITE SON OH DEAR,audio__original,0.523277,0.491,116.53265380859375,1.8850107192993164,-32.277
269,single_sentence_500,3,HER FAVORITE SON OH DEAR,audio__original,0.825168,0.825168,58.89481735229492,58.89481735229492,0.0
269,single_sentence_500,4,HER FAVORITE SON OH DEAR,audio__original,0.905672,0.885546,106.14688110351562,347.939208984375,-20.125999999999976
269,single_sentence_500,5,HER FAVORITE SON OH DEAR,audio__original,1.106933,1.187437,2.2376489639282227,1.8584438562393188,80.50400000000013
269,single_sentence_500,6,HER FAVORITE SON OH DEAR,audio__original,1.52958,1.364188,1.5526504516601562,0.002485595177859068,-165.392
269,single_sentence_500,7,HER FAVORITE SON OH DEAR,audio__original,1.63021,1.650336,2.1894474029541016,1.2037793397903442,20.12600000000009
269,single_sentence_500,8,HER FAVORITE SON OH DEAR,audio__original,1.811345,1.73084,2.3050131797790527,0.0479116290807724,-80.50500000000005
269,single_sentence_500,9,HER FAVORITE SON OH DEAR,audio__original,2.173613,2.161563,0.005438655614852905,0.002004080917686224,-12.049999999999894
270,single_sentence_500,0,I GRANT SAID THE SENATOR,audio__original,0.585321,0.541312,62.7855339050293,0.6333455443382263,-44.008999999999965
270,single_sentence_500,1,I GRANT SAID THE SENATOR,audio__original,0.605505,0.666055,19.474407196044922,6.534796237945557,60.54999999999999
270,single_sentence_500,2,I GRANT SAID THE SENATOR,audio__original,0.787156,0.742625,0.9548256397247314,1.4755605459213257,-44.530999999999985
270,single_sentence_500,3,I GRANT SAID THE SENATOR,audio__original,1.130275,1.140367,2.924124002456665,0.25793811678886414,10.09199999999999
270,single_sentence_500,4,I GRANT SAID THE SENATOR,audio__original,1.231193,1.190826,1.8907724618911743,3.5055484771728516,-40.36700000000004
270,single_sentence_500,5,I GRANT SAID THE SENATOR,audio__original,1.372477,1.3845,1.4599875211715698,0.9599291682243347,12.023000000000117
270,single_sentence_500,6,I GRANT SAID THE SENATOR,audio__original,1.433028,1.412844,11.820701599121094,3.8197600841522217,-20.18399999999998
270,single_sentence_500,7,I GRANT SAID THE SENATOR,audio__original,1.493578,1.50367,5.174165725708008,9.90962028503418,10.09199999999999
270,single_sentence_500,8,I GRANT SAID THE SENATOR,audio__original,1.594495,1.554128,54.067962646484375,5.229493618011475,-40.36700000000004
270,single_sentence_500,9,I GRANT SAID THE SENATOR,audio__original,2.13945,2.155438,11.947575569152832,0.8526073694229126,15.988000000000113
271,single_sentence_500,0,I HAVE NOT HAD IT ON YET,audio__original,0.321495,0.241437,0.49604523181915283,0.0037135311868041754,-80.05799999999996
271,single_sentence_500,1,I HAVE NOT HAD IT ON YET,audio__original,0.341589,0.341589,105.5909652709961,105.5909652709961,0.0
271,single_sentence_500,2,I HAVE NOT HAD IT ON YET,audio__original,0.401869,0.401869,72.46892547607422,72.46892547607422,0.0
271,single_sentence_500,3,I HAVE NOT HAD IT ON YET,audio__original,0.52243,0.52243,0.7000666856765747,0.7000666856765747,0.0
271,single_sentence_500,4,I HAVE NOT HAD IT ON YET,audio__original,0.562617,0.562617,15.829695701599121,15.829695701599121,0.0
271,single_sentence_500,5,I HAVE NOT HAD IT ON YET,audio__original,0.683178,0.703271,0.01971326395869255,0.02917112223803997,20.09300000000003
271,single_sentence_500,6,I HAVE NOT HAD IT ON YET,audio__original,1.225701,1.0435,5.708447456359863,0.0007625347934663296,-182.20099999999982
271,single_sentence_500,7,I HAVE NOT HAD IT ON YET,audio__original,1.346262,1.346262,11.062093734741211,11.062093734741211,0.0
271,single_sentence_500,8,I HAVE NOT HAD IT ON YET,audio__original,1.406542,1.406542,0.038636770099401474,0.038636770099401474,0.0
271,single_sentence_500,9,I HAVE NOT HAD IT ON YET,audio__original,1.466822,1.466822,5.773218631744385,5.773218631744385,0.0
271,single_sentence_500,10,I HAVE NOT HAD IT ON YET,audio__original,1.547196,1.507009,2.164102077484131,1.7654941082000732,-40.18699999999997
271,single_sentence_500,11,I HAVE NOT HAD IT ON YET,audio__original,1.647664,1.667757,2.6262412071228027,0.7045091986656189,20.09299999999992
271,single_sentence_500,12,I HAVE NOT HAD IT ON YET,audio__original,1.768224,1.728037,9.841347694396973,1.153608798980713,-40.18699999999997
271,single_sentence_500,13,I HAVE NOT HAD IT ON YET,audio__original,1.908879,1.900875,0.004050955642014742,0.0020774523727595806,-8.0039999999999
272,single_sentence_500,0,IN PURSUING THIS INQUIRY,audio__original,0.56336,0.483312,52.164710998535156,0.036401111632585526,-80.04799999999996
272,single_sentence_500,1,IN PURSUING THIS INQUIRY,audio__original,0.64384,0.66396,12.309797286987305,0.31719040870666504,20.120000000000026
272,single_sentence_500,2,IN PURSUING THIS INQUIRY,audio__original,0.74444,0.708125,2.328518867492676,0.05209122225642204,-36.31499999999998
272,single_sentence_500,3,IN PURSUING THIS INQUIRY,audio__original,1.24744,1.24744,2.162733793258667,2.162733793258667,0.0
272,single_sentence_500,4,IN PURSUING THIS INQUIRY,audio__original,1.34804,1.3078,9.916462898254395,7.12835693359375,-40.23999999999983
272,single_sentence_500,5,IN PURSUING THIS INQUIRY,audio__original,1.509,1.52912,10.215839385986328,11.537138938903809,20.12000000000014
272,single_sentence_500,6,IN PURSUING THIS INQUIRY,audio__original,1.66996,1.58948,23.201688766479492,0.06731900572776794,-80.4800000000001
272,single_sentence_500,7,IN PURSUING THIS INQUIRY,audio__original,2.09248,2.172438,13.211318016052246,0.0649932324886322,79.95799999999997
273,single_sentence_500,0,IN SCOTLAND WHERE HE LAY,audio__original,0.240526,0.1605,30.055349349975586,0.2237732708454132,-80.02599999999998
273,single_sentence_500,1,IN SCOTLAND WHERE HE LAY,audio__original,0.300658,0.320702,4.8140339851379395,42.87313461303711,20.044000000000008
273,single_sentence_500,2,IN SCOTLAND WHERE HE LAY,audio__original,0.420921,0.420921,18.042020797729492,18.042020797729492,0.0
273,single_sentence_500,3,IN SCOTLAND WHERE HE LAY,audio__original,0.942061,0.982149,12.7902193069458,13.671832084655762,40.088000000000015
273,single_sentence_500,4,IN SCOTLAND WHERE HE LAY,audio__original,1.182588,1.142375,2.673607587814331,0.31627482175827026,-40.21300000000005
273,single_sentence_500,5,IN SCOTLAND WHERE HE LAY,audio__original,1.362982,1.40307,7.930619239807129,24.84874725341797,40.08800000000012
273,single_sentence_500,6,IN SCOTLAND WHERE HE LAY,audio__original,1.463202,1.443158,17.890079498291016,2.584671974182129,-20.04399999999995
273,single_sentence_500,7,IN SCOTLAND WHERE HE LAY,audio__original,1.503289,1.533355,1.3789331912994385,2.896829128265381,30.065999999999924
273,single_sentence_500,8,IN SCOTLAND WHERE HE LAY,audio__original,1.66364,1.603509,11.037818908691406,2.945059061050415,-60.130999999999936
273,single_sentence_500,9,IN SCOTLAND WHERE HE LAY,audio__original,2.104605,2.184563,0.5120935440063477,0.5614299178123474,79.95799999999997
274,single_sentence_500,0,IT WAS NOT WITHOUT TEARS,audio__original,0.321684,0.261625,30.978885650634766,0.015644105151295662,-60.059000000000026
274,single_sentence_500,1,IT WAS NOT WITHOUT TEARS,audio__original,0.402105,0.402105,10.300141334533691,10.300141334533691,0.0
274,single_sentence_500,2,IT WAS NOT WITHOUT TEARS,audio__original,0.462421,0.442316,20.35718536376953,3.8563790321350098,-20.10500000000004
274,single_sentence_500,3,IT WAS NOT WITHOUT TEARS,audio__original,0.583053,0.583053,1.2632755041122437,1.2632755041122437,0.0
274,single_sentence_500,4,IT WAS NOT WITHOUT TEARS,audio__original,0.683579,0.643368,66.62174987792969,7.970850944519043,-40.211
274,single_sentence_500,5,IT WAS NOT WITHOUT TEARS,audio__original,0.804211,0.82025,20.555631637573242,0.9019430875778198,16.039000000000026
274,single_sentence_500,6,IT WAS NOT WITHOUT TEARS,audio__original,0.864526,0.864526,7.571744441986084,7.571744441986084,0.0
274,single_sentence_500,7,IT WAS NOT WITHOUT TEARS,audio__original,1.166105,1.166105,0.17566648125648499,0.17566648125648499,0.0
274,single_sentence_500,8,IT WAS NOT WITHOUT TEARS,audio__original,1.286737,1.226421,3.943394184112549,4.228531837463379,-60.31600000000004
274,single_sentence_500,9,IT WAS NOT WITHOUT TEARS,audio__original,1.628526,1.5485,4.107802867889404,3.8434228897094727,-80.02599999999993
275,single_sentence_500,0,MAN IS ALWAYS THE MASTER,audio__original,0.602804,0.54275,259.5855407714844,0.022169267758727074,-60.05400000000005
275,single_sentence_500,1,MAN IS ALWAYS THE MASTER,audio__original,0.723364,0.743458,121.94992065429688,78.52523040771484,20.093999999999944
275,single_sentence_500,2,MAN IS ALWAYS THE MASTER,audio__original,0.803738,0.803738,112.9088134765625,112.9088134765625,0.0
275,single_sentence_500,3,MAN IS ALWAYS THE MASTER,audio__original,0.884112,0.884112,44.94824981689453,44.94824981689453,0.0
275,single_sentence_500,4,MAN IS ALWAYS THE MASTER,audio__original,0.984579,0.944393,57.27462387084961,60.20184326171875,-40.18599999999994
275,single_sentence_500,5,MAN IS ALWAYS THE MASTER,audio__original,1.225701,1.225701,14.927129745483398,14.927129745483398,0.0
275,single_sentence_500,6,MAN IS ALWAYS THE MASTER,audio__original,1.285981,1.285981,22.829627990722656,22.829627990722656,0.0
275,single_sentence_500,7,MAN IS ALWAYS THE MASTER,audio__original,1.346262,1.346262,27.124427795410156,27.124427795410156,0.0
275,single_sentence_500,8,MAN IS ALWAYS THE MASTER,audio__original,1.426636,1.386449,130.26837158203125,55.03965377807617,-40.18699999999997
275,single_sentence_500,9,MAN IS ALWAYS THE MASTER,audio__original,1.768224,1.848188,26.636838912963867,0.12311404943466187,79.96399999999993
276,single_sentence_500,0,MARTHA HE CALLED QUICKLY,audio__original,0.504854,0.436812,24.275224685668945,0.018784891813993454,-68.04200000000004
276,single_sentence_500,1,MARTHA HE CALLED QUICKLY,audio__original,0.767379,0.827961,17.044374465942383,0.8561291694641113,60.581999999999915
276,single_sentence_500,2,MARTHA HE CALLED QUICKLY,audio__original,1.070291,1.032938,30.291492462158203,0.02729269489645958,-37.35300000000019
276,single_sentence_500,3,MARTHA HE CALLED QUICKLY,audio__original,1.11068,1.151068,19.92774772644043,0.37647512555122375,40.38800000000009
276,single_sentence_500,4,MARTHA HE CALLED QUICKLY,audio__original,1.252039,1.21165,2.146793842315674,3.885432720184326,-40.38900000000001
276,single_sentence_500,5,MARTHA HE CALLED QUICKLY,audio__original,1.474175,1.474175,0.07557202875614166,0.07557202875614166,0.0
276,single_sentence_500,6,MARTHA HE CALLED QUICKLY,audio__original,1.534757,1.514563,5.639337539672852,0.7466079592704773,-20.193999999999825
276,single_sentence_500,7,MARTHA HE CALLED QUICKLY,audio__original,1.817476,1.897438,33.396060943603516,1.9807709455490112,79.96199999999986
277,single_sentence_500,0,NO HARM RETORTED DIAMOND,audio__original,0.661038,0.581,45.38914108276367,0.7222058773040771,-80.03800000000005
277,single_sentence_500,1,NO HARM RETORTED DIAMOND,audio__original,0.821289,1.001572,51.85648727416992,17.925769805908203,180.28299999999987
277,single_sentence_500,2,NO HARM RETORTED DIAMOND,audio__original,1.181855,1.141687,90.88395690917969,0.11293485015630722,-40.168000000000205
277,single_sentence_500,3,NO HARM RETORTED DIAMOND,audio__original,1.582484,1.66261,4.672204971313477,0.728411853313446,80.12599999999992
277,single_sentence_500,4,NO HARM RETORTED DIAMOND,audio__original,1.983113,1.782799,3.301147699356079,0.009356223046779633,-200.31399999999988
277,single_sentence_500,5,NO HARM RETORTED DIAMOND,audio__original,2.483899,2.483899,0.07597506046295166,0.07597506046295166,0.0
277,single_sentence_500,6,NO HARM RETORTED DIAMOND,audio__original,2.564025,2.543994,18.662734985351562,0.7091567516326904,-20.03099999999991
277,single_sentence_500,7,NO HARM RETORTED DIAMOND,audio__original,2.884528,2.9645,0.4592214822769165,0.01059565506875515,79.97200000000015
278,single_sentence_500,0,NO MORE THAN THE DANCING,audio__original,0.604167,0.524125,55.37187194824219,0.8635492920875549,-80.04200000000006
278,single_sentence_500,1,NO MORE THAN THE DANCING,audio__original,0.664583,0.694792,43.24100112915039,20.263351440429688,30.208999999999932
278,single_sentence_500,2,NO MORE THAN THE DANCING,audio__original,0.805556,0.785417,21.95824432373047,59.84817886352539,-20.139000000000017
278,single_sentence_500,3,NO MORE THAN THE DANCING,audio__original,0.946528,0.946528,58.72161102294922,58.72161102294922,0.0
278,single_sentence_500,4,NO MORE THAN THE DANCING,audio__original,1.047222,1.027083,96.96123504638672,1.668670415878296,-20.13900000000013
278,single_sentence_500,5,NO MORE THAN THE DANCING,audio__original,1.168056,1.178125,117.22247314453125,15.84746265411377,10.069000000000106
278,single_sentence_500,6,NO MORE THAN THE DANCING,audio__original,1.228472,1.228472,52.1108512878418,52.1108512878418,0.0
278,single_sentence_500,7,NO MORE THAN THE DANCING,audio__original,1.288889,1.288889,0.7672905325889587,0.7672905325889587,0.0
278,single_sentence_500,8,NO MORE THAN THE DANCING,audio__original,1.369444,1.349306,67.05461120605469,108.24455261230469,-20.13800000000021
278,single_sentence_500,9,NO MORE THAN THE DANCING,audio__original,1.772222,1.852188,33.693275451660156,0.5753121972084045,79.96599999999998
279,single_sentence_500,0,O ENONE QUICKLY REPENTED,audio__original,0.623851,0.543813,51.651275634765625,1.3307280540466309,-80.03800000000005
279,single_sentence_500,1,O ENONE QUICKLY REPENTED,audio__original,0.643975,0.744596,57.47273254394531,25.43804931640625,100.62100000000007
279,single_sentence_500,2,O ENONE QUICKLY REPENTED,audio__original,0.825093,0.794907,49.2393684387207,14.807791709899902,-30.185999999999936
279,single_sentence_500,3,O ENONE QUICKLY REPENTED,audio__original,1.227578,1.388571,38.84151840209961,0.23320744931697845,160.99299999999994
279,single_sentence_500,4,O ENONE QUICKLY REPENTED,audio__original,1.770932,1.505125,4.3886542320251465,0.066551573574543,-265.8069999999999
279,single_sentence_500,5,O ENONE QUICKLY REPENTED,audio__original,2.113043,2.213665,40.989681243896484,3.6769680976867676,100.62200000000044
279,single_sentence_500,6,O ENONE QUICKLY REPENTED,audio__original,2.354534,2.278062,74.33744812011719,0.6199309825897217,-76.47200000000032
279,single_sentence_500,7,O ENONE QUICKLY REPENTED,audio__original,3.058882,3.014875,0.05648915097117424,0.05244612321257591,-44.00700000000013
280,single_sentence_500,0,OF BENEVOLENCE AND ANGER,audio__original,0.362109,0.282062,41.48143768310547,0.16631385684013367,-80.04700000000004
280,single_sentence_500,1,OF BENEVOLENCE AND ANGER,audio__original,0.422461,0.442578,2.342853307723999,1.042099118232727,20.11700000000005
280,single_sentence_500,2,OF BENEVOLENCE AND ANGER,audio__original,0.523047,0.506812,92.91697692871094,1.2125221490859985,-16.235
280,single_sentence_500,3,OF BENEVOLENCE AND ANGER,audio__original,1.14668,1.207031,14.82177734375,3.7727103233337402,60.35100000000004
280,single_sentence_500,4,OF BENEVOLENCE AND ANGER,audio__original,1.408203,1.271375,24.69375228881836,0.02542109414935112,-136.82800000000017
280,single_sentence_500,5,OF BENEVOLENCE AND ANGER,audio__original,1.508789,1.524812,13.564358711242676,9.979204177856445,16.02300000000012
280,single_sentence_500,6,OF BENEVOLENCE AND ANGER,audio__original,1.689844,1.589258,5.061222076416016,41.55264663696289,-100.58599999999984
280,single_sentence_500,7,OF BENEVOLENCE AND ANGER,audio__original,2.092188,2.172188,0.035888150334358215,0.03962548077106476,79.99999999999963
281,single_sentence_500,0,OF THE EFFECTS OF CUSTOM,audio__original,0.504132,0.424125,33.68410110473633,0.04430636391043663,-80.00700000000005
281,single_sentence_500,1,OF THE EFFECTS OF CUSTOM,audio__original,0.584793,0.594876,13.347777366638184,12.201020240783691,10.082999999999952
281,single_sentence_500,2,OF THE EFFECTS OF CUSTOM,audio__original,0.645289,0.645289,138.34275817871094,138.34275817871094,0.0
281,single_sentence_500,3,OF THE EFFECTS OF CUSTOM,audio__original,0.72595,0.72595,12.31775188446045,12.31775188446045,0.0
281,single_sentence_500,4,OF THE EFFECTS OF CUSTOM,audio__original,0.826777,0.826777,5.628833770751953,5.628833770751953,0.0
281,single_sentence_500,5,OF THE EFFECTS OF CUSTOM,audio__original,1.250248,1.270413,13.206795692443848,3.4478538036346436,20.16499999999999
281,single_sentence_500,6,OF THE EFFECTS OF CUSTOM,audio__original,1.391405,1.330909,44.86068344116211,52.5134162902832,-60.49600000000011
281,single_sentence_500,7,OF THE EFFECTS OF CUSTOM,audio__original,1.472066,1.472066,1.3504441976547241,1.3504441976547241,0.0
281,single_sentence_500,8,OF THE EFFECTS OF CUSTOM,audio__original,1.593058,1.532562,26.657995223999023,5.364540100097656,-60.49600000000011
281,single_sentence_500,9,OF THE EFFECTS OF CUSTOM,audio__original,1.935868,2.015813,5.617883682250977,0.2310972809791565,79.94500000000015
282,single_sentence_500,0,OH YOU ARE THERE ARE YOU,audio__original,0.320757,0.24075,4.994012832641602,5.7680277824401855,-80.00700000000002
282,single_sentence_500,1,OH YOU ARE THERE ARE YOU,audio__original,0.420994,0.52123,25.830888748168945,1.230905532836914,100.23599999999999
282,single_sentence_500,2,OH YOU ARE THERE ARE YOU,audio__original,0.841987,0.709438,0.9319795966148376,0.0023915600031614304,-132.54900000000004
282,single_sentence_500,3,OH YOU ARE THERE ARE YOU,audio__original,0.942224,0.952247,5.749562740325928,0.6939999461174011,10.023000000000003
282,single_sentence_500,4,OH YOU ARE THERE ARE YOU,audio__original,1.062508,1.022413,7.589672088623047,10.548038482666016,-40.09499999999999
282,single_sentence_500,5,OH YOU ARE THERE ARE YOU,audio__original,1.182791,1.202839,12.699808120727539,8.62840747833252,20.048000000000066
282,single_sentence_500,6,OH YOU ARE THERE ARE YOU,audio__original,1.262981,1.242938,19.281076431274414,1.122464895248413,-20.04299999999981
282,single_sentence_500,7,OH YOU ARE THERE ARE YOU,audio__original,1.423359,1.433383,19.0566349029541,73.47541809082031,10.024000000000033
282,single_sentence_500,8,OH YOU ARE THERE ARE YOU,audio__original,1.543643,1.513572,2.5963709354400635,57.0408935546875,-30.071000000000183
282,single_sentence_500,9,OH YOU ARE THERE ARE YOU,audio__original,1.64388,1.663927,7.4107584953308105,1.089082956314087,20.046999999999926
282,single_sentence_500,10,OH YOU ARE THERE ARE YOU,audio__original,1.724069,1.724069,10.69466495513916,10.69466495513916,0.0
282,single_sentence_500,11,OH YOU ARE THERE ARE YOU,audio__original,1.984684,1.996625,0.0009940307354554534,0.002060184022411704,11.941000000000201
283,single_sentence_500,0,OLD WINDBAG HE SPUTTERED,audio__original,0.320563,0.240563,4.949570178985596,0.9374760389328003,-79.99999999999999
283,single_sentence_500,1,OLD WINDBAG HE SPUTTERED,audio__original,0.480845,0.480845,130.73150634765625,130.73150634765625,0.0
283,single_sentence_500,2,OLD WINDBAG HE SPUTTERED,audio__original,0.621092,0.585,32.196842193603516,0.9625141024589539,-36.09200000000001
283,single_sentence_500,3,OLD WINDBAG HE SPUTTERED,audio__original,1.182077,1.198063,4.16575813293457,1.4767582416534424,15.986000000000056
283,single_sentence_500,4,OLD WINDBAG HE SPUTTERED,audio__original,1.763099,1.486312,0.261114239692688,0.003799952333793044,-276.7869999999999
283,single_sentence_500,5,OLD WINDBAG HE SPUTTERED,audio__original,1.823204,1.823204,5.95393180847168,5.95393180847168,0.0
283,single_sentence_500,6,OLD WINDBAG HE SPUTTERED,audio__original,1.92338,1.92338,8.83053207397461,8.83053207397461,0.0
283,single_sentence_500,7,OLD WINDBAG HE SPUTTERED,audio__original,2.38419,2.440187,0.1040731742978096,0.019753187894821167,55.99700000000007
284,single_sentence_500,0,PLEASE DON'T TEASE ME SO,audio__original,0.403361,0.403313,0.12042549252510071,0.12042549252510071,-0.048000000000048004
284,single_sentence_500,1,PLEASE DON'T TEASE ME SO,audio__original,0.806723,0.867227,0.3572167754173279,0.15175801515579224,60.504000000000005
284,single_sentence_500,2,PLEASE DON'T TEASE ME SO,audio__original,0.988235,0.931688,192.03993225097656,0.0008729362743906677,-56.54700000000001
284,single_sentence_500,3,PLEASE DON'T TEASE ME SO,audio__original,1.210084,1.210084,0.007055678404867649,0.007055678404867649,0.0
284,single_sentence_500,4,PLEASE DON'T TEASE ME SO,audio__original,1.351261,1.25042,3.1125831604003906,0.002050972543656826,-100.84099999999995
284,single_sentence_500,5,PLEASE DON'T TEASE ME SO,audio__original,1.573109,1.573109,0.5005100965499878,0.5005100965499878,0.0
284,single_sentence_500,6,PLEASE DON'T TEASE ME SO,audio__original,1.653782,1.643697,2.2118215560913086,3.776414632797241,-10.085000000000122
284,single_sentence_500,7,PLEASE DON'T TEASE ME SO,audio__original,1.694118,1.878125,1.0219146013259888,0.21104846894741058,184.00700000000003
284,single_sentence_500,8,PLEASE DON'T TEASE ME SO,audio__original,2.258824,2.258824,0.0030092215165495872,0.0030092215165495872,0.0
284,single_sentence_500,9,PLEASE DON'T TEASE ME SO,audio__original,2.29916,2.271125,0.007045469246804714,0.0019527964759618044,-28.035000000000032
285,single_sentence_500,0,QUITE SATISFIED SAID EVA,audio__original,0.602256,0.52225,0.8928701877593994,0.021378546953201294,-80.00600000000003
285,single_sentence_500,1,QUITE SATISFIED SAID EVA,audio__original,0.823083,0.823083,1.11049485206604,1.11049485206604,0.0
285,single_sentence_500,2,QUITE SATISFIED SAID EVA,audio__original,0.903383,0.863233,6.573132514953613,4.198127269744873,-40.15000000000002
285,single_sentence_500,3,QUITE SATISFIED SAID EVA,audio__original,1.485564,1.505639,0.04411276802420616,0.010010713711380959,20.074999999999843
285,single_sentence_500,4,QUITE SATISFIED SAID EVA,audio__original,1.62609,1.565865,1.878575325012207,0.285373330116272,-60.22499999999997
285,single_sentence_500,5,QUITE SATISFIED SAID EVA,audio__original,1.786692,1.786692,0.7723626494407654,0.7723626494407654,0.0
285,single_sentence_500,6,QUITE SATISFIED SAID EVA,audio__original,1.927218,1.866992,3.4798431396484375,0.997183620929718,-60.22600000000011
285,single_sentence_500,7,QUITE SATISFIED SAID EVA,audio__original,2.268496,2.328438,0.007239184807986021,0.009343440644443035,59.941999999999936
286,single_sentence_500,0,SAY I SAID WHERE'S BILLY,audio__original,0.662619,0.630563,4.877419471740723,2.7265124320983887,-32.055999999999976
286,single_sentence_500,1,SAY I SAID WHERE'S BILLY,audio__original,0.94373,1.204762,8.388132095336914,0.31606531143188477,261.03200000000015
286,single_sentence_500,2,SAY I SAID WHERE'S BILLY,audio__original,1.526032,1.453188,19.63665199279785,0.00045545384637080133,-72.84400000000014
286,single_sentence_500,3,SAY I SAID WHERE'S BILLY,audio__original,1.56619,1.626429,82.68064880371094,0.876266360282898,60.23899999999993
286,single_sentence_500,4,SAY I SAID WHERE'S BILLY,audio__original,1.746905,1.666587,3.134387493133545,2.884850263595581,-80.31799999999988
286,single_sentence_500,5,SAY I SAID WHERE'S BILLY,audio__original,2.007937,2.015938,0.5991529226303101,0.04438397288322449,8.000999999999703
286,single_sentence_500,6,SAY I SAID WHERE'S BILLY,audio__original,2.650476,2.128413,63.33380889892578,0.001078136614523828,-522.0629999999998
286,single_sentence_500,7,SAY I SAID WHERE'S BILLY,audio__original,2.991825,3.011905,2.726151943206787,15.042399406433105,20.080000000000098
286,single_sentence_500,8,SAY I SAID WHERE'S BILLY,audio__original,3.212698,3.160125,306.7584533691406,0.000591915799304843,-52.57300000000021
286,single_sentence_500,9,SAY I SAID WHERE'S BILLY,audio__original,3.634365,3.714313,0.00393308512866497,0.002630205126479268,79.94800000000035
